order_id,customer_id,order_date,status
2638,2126,2025-09-28 22:32:56,delivered
2639,1301,2024-09-17 06:31:45,paid
2640,2344,2024-11-30 00:08:52,paid
2641,1604,2024-05-29 15:27:00,delivered
2642,1612,2025-10-05 13:17:22,pending
2643,2367,2024-11-29 07:02:57,paid
2644,2607,2024-10-30 05:48:05,canceled
2645,712,2024-11-09 02:40:59,canceled
2646,2119,2024-05-03 01:36:13,delivered
2647,408,2025-07-05 11:49:21,delivered
2648,2066,2024-04-01 22:37:39,delivered
2649,1606,2025-10-16 19:13:54,delivered
2650,1066,2025-10-12 09:06:33,delivered
2651,1321,2024-06-07 06:24:35,paid
2652,106,2024-12-05 18:07:09,pending
2653,2431,2024-04-28 21:01:58,pending
2654,2899,2025-02-26 06:47:22,canceled
2655,323,2025-03-20 03:00:34,shipped
2656,535,2024-12-18 09:41:51,delivered
2657,1467,2024-05-24 21:38:25,paid
2658,909,2024-08-18 15:02:12,paid
2659,1005,2025-07-18 03:26:54,delivered
2660,1549,2025-08-21 09:08:24,shipped
2661,212,2024-08-01 13:42:57,paid
2662,589,2025-05-02 08:17:32,pending
2663,2374,2025-11-04 08:54:54,paid
2664,1881,2025-12-21 04:14:33,delivered
2665,439,2024-04-20 04:00:11,shipped
2666,740,2024-03-13 01:29:28,paid
2667,1481,2025-12-09 22:19:03,delivered
2668,1601,2024-03-19 04:39:24,delivered
2669,90,2024-11-17 08:46:05,paid
2670,2563,2024-02-29 06:34:17,paid
2671,1720,2024-10-18 11:14:54,canceled
2672,2596,2025-12-06 11:59:02,delivered
2673,660,2024-05-19 15:50:05,shipped
2674,732,2025-05-27 09:04:22,delivered
2675,2485,2025-10-25 22:47:36,pending
2676,1405,2024-09-26 08:31:01,delivered
2677,2515,2025-04-11 00:40:39,delivered
2678,649,2025-02-09 06:05:52,delivered
2679,499,2024-05-29 18:53:46,delivered
2680,2196,2024-01-18 21:27:45,delivered
2681,625,2024-06-17 00:14:45,delivered
2682,471,2025-11-28 22:36:11,paid
2683,1342,2024-04-17 15:02:21,paid
2684,2981,2025-06-21 04:23:25,canceled
2685,1097,2024-07-31 13:30:46,delivered
2686,377,2024-09-27 17:30:21,delivered
2687,2671,2024-08-16 14:32:19,delivered
2688,2031,2024-12-04 16:47:04,delivered
2689,1639,2025-12-17 09:48:53,paid
2690,709,2024-06-02 16:41:03,delivered
2691,2939,2024-08-06 07:45:44,canceled
2692,422,2025-03-29 07:59:31,delivered
2693,2407,2024-08-30 00:22:04,paid
2694,844,2025-07-14 20:10:49,delivered
2695,1828,2024-11-25 03:02:10,delivered
2696,1113,2025-09-25 17:19:58,shipped
2697,441,2025-04-16 16:48:41,shipped
2698,819,2025-03-16 12:17:37,shipped
2699,2592,2025-09-28 09:38:10,pending
2700,686,2025-11-21 20:32:38,pending
2701,2095,2024-07-15 13:26:54,delivered
2702,1203,2025-04-14 01:10:41,delivered
2703,2643,2025-02-16 01:12:10,shipped
2704,123,2024-03-30 01:13:48,paid
2705,1322,2024-11-29 12:21:00,delivered
2706,1466,2024-07-09 13:03:42,paid
2707,2691,2024-10-15 16:15:00,shipped
2708,1288,2024-04-04 23:54:16,pending
2709,2820,2024-01-09 11:12:35,delivered
2710,876,2024-12-27 11:14:56,delivered
2711,1318,2025-11-29 01:48:07,paid
2712,272,2024-10-26 11:56:06,shipped
2713,870,2025-02-13 12:52:58,paid
2714,2298,2024-08-03 23:11:56,delivered
2715,2750,2024-02-28 02:49:26,delivered
2716,2648,2024-11-23 13:59:32,delivered
2717,1783,2024-09-03 19:54:35,delivered
2718,812,2024-06-02 02:38:37,pending
2719,2024,2025-01-22 07:31:40,pending
2720,1125,2024-11-23 04:25:53,paid
2721,1855,2024-05-12 22:16:32,delivered
2722,2422,2024-10-24 08:58:53,paid
2723,88,2024-08-09 09:28:23,pending
2724,2359,2024-01-04 14:37:35,canceled
2725,1165,2024-04-11 19:05:56,delivered
2726,1650,2024-01-29 17:52:57,canceled
2727,2161,2024-01-31 09:15:15,shipped
2728,67,2024-02-23 22:43:06,delivered
2729,1701,2025-07-15 18:25:32,shipped
2730,1300,2025-08-08 09:50:32,shipped
2731,327,2025-03-08 04:59:00,delivered
2732,2023,2025-04-20 14:29:03,pending
2733,1223,2025-06-24 22:53:53,canceled
2734,2021,2025-10-21 04:23:54,delivered
2735,498,2025-10-16 20:04:08,shipped
2736,2532,2024-03-20 19:16:47,pending
2737,196,2025-10-03 03:37:30,pending
2738,431,2024-09-07 18:31:43,delivered
2739,2967,2024-12-04 09:42:35,paid
2740,361,2024-05-28 11:28:29,delivered
2741,1511,2025-09-25 22:05:39,canceled
2742,21,2025-12-26 13:04:44,delivered
2743,216,2024-07-20 16:55:45,canceled
2744,177,2024-03-27 01:31:43,pending
2745,1247,2024-02-28 06:53:15,shipped
2746,2818,2025-04-20 22:29:58,delivered
2747,1555,2024-07-28 15:31:31,delivered
2748,565,2025-03-29 04:21:21,delivered
2749,518,2024-09-05 00:47:33,delivered
2750,2393,2025-11-20 13:45:42,delivered
2751,1693,2025-05-09 16:44:40,delivered
2752,502,2025-02-09 06:22:49,delivered
2753,2368,2025-01-06 05:12:05,delivered
2754,1150,2024-09-07 00:51:45,delivered
2755,1978,2024-06-24 09:47:09,paid
2756,1214,2025-07-06 13:06:36,paid
2757,2288,2025-10-10 23:38:00,delivered
2758,2702,2025-05-17 15:27:25,delivered
2759,844,2025-06-23 19:05:16,paid
2760,2026,2024-02-16 19:27:25,paid
2761,2747,2024-06-16 21:03:25,delivered
2762,1578,2024-05-25 23:02:05,delivered
2763,1395,2024-06-11 01:43:53,delivered
2764,2162,2025-02-03 04:17:58,delivered
2765,1278,2025-07-04 07:37:39,delivered
2766,631,2025-10-20 12:16:03,delivered
2767,533,2024-06-18 22:26:41,canceled
2768,1580,2024-12-17 09:56:30,delivered
2769,2104,2024-06-06 16:34:50,delivered
2770,770,2024-02-23 07:31:46,shipped
2771,673,2025-06-17 00:55:31,shipped
2772,2365,2025-05-18 14:44:04,paid
2773,1889,2025-11-11 13:28:54,paid
2774,452,2024-07-05 20:24:33,pending
2775,1888,2024-05-25 06:29:15,shipped
2776,1951,2025-05-29 02:26:24,
2777,1442,2024-07-25 06:44:46,paid
2778,2255,2024-03-06 07:07:05,shipped
2779,869,2024-04-26 23:45:40,shipped
2780,1765,2025-01-29 12:26:32,shipped
2781,1808,2024-07-30 17:25:29,shipped
2782,202,2025-05-18 19:11:08,shipped
2783,1731,2024-05-30 15:08:51,shipped
2784,1650,2024-05-17 04:54:12,delivered
2785,2170,2025-04-16 19:39:14,delivered
2786,1776,2024-03-25 19:20:51,delivered
2787,2648,2024-07-12 08:39:25,canceled
2788,900,2024-03-30 11:15:29,pending
2789,147,2025-03-22 19:04:25,shipped
2790,270,2025-02-17 07:39:15,paid
2791,928,2025-11-16 12:51:42,delivered
2792,2933,2024-11-10 05:32:01,shipped
2793,415,2024-06-19 19:00:53,delivered
2794,2834,2024-07-27 08:51:30,delivered
2795,701,2025-09-02 07:01:30,paid
2796,2609,2024-08-11 16:34:12,delivered
2797,1180,2025-07-24 00:33:25,pending
2798,759,2025-01-25 21:04:34,canceled
2799,2549,2025-01-05 07:25:09,delivered
2800,2818,2024-07-04 08:11:22,paid
2801,2792,2024-02-23 22:43:41,paid
2802,1361,2025-11-29 22:46:41,delivered
2803,53,2025-06-01 07:43:29,delivered
2804,1369,2024-01-17 04:14:26,paid
2805,1081,2025-11-15 11:49:51,paid
2806,2783,2025-08-13 12:17:15,delivered
2807,2434,2024-09-30 12:25:59,canceled
2808,2389,2024-01-01 18:45:43,delivered
2809,1014,2025-01-02 01:18:38,paid
2810,72,2025-03-16 14:37:05,delivered
2811,1191,2025-10-10 20:13:15,paid
2812,2061,2024-05-09 22:47:10,delivered
2813,385,2024-03-18 15:59:40,shipped
2814,1375,2024-12-17 13:22:49,delivered
2815,1437,2025-02-27 20:51:58,shipped
2816,1993,2024-07-15 22:16:09,shipped
2817,56,2025-10-04 22:22:07,shipped
2818,2909,2024-09-16 05:20:36,canceled
2819,2720,2025-10-27 14:49:14,delivered
2820,2441,2025-01-11 05:01:43,paid
2821,2809,2025-02-07 08:37:10,delivered
2822,85,2024-04-24 21:03:46,canceled
2823,903,2025-05-27 03:29:24,canceled
2824,1464,2025-01-21 16:15:55,pending
2825,2366,2025-07-29 13:28:22,delivered
2826,1765,2024-10-06 04:04:23,paid
2827,366,2024-05-30 13:28:43,canceled
2828,1548,2025-05-11 02:51:36,paid
2829,1122,2025-11-12 07:08:59,delivered
2830,2232,2025-11-29 10:42:05,canceled
2831,2159,2024-05-15 21:20:46,shipped
2832,2782,2024-09-27 22:56:35,canceled
2833,1602,2025-04-02 14:30:42,shipped
2834,1132,2024-08-28 06:12:15,paid
2835,2374,2025-02-07 22:57:05,delivered
2836,2509,2024-04-05 12:09:50,delivered
2837,1864,2025-03-16 03:21:11,canceled
2838,1422,2024-08-12 00:19:29,paid
2839,35,2025-01-22 12:40:25,canceled
2840,603,2024-12-28 04:47:15,delivered
2841,2143,2024-08-13 01:55:25,delivered
2842,2722,2024-05-06 07:12:39,shipped
2843,1181,2024-02-20 04:32:19,delivered
2844,64,2024-12-18 12:31:47,pending
2845,1160,2025-10-03 03:53:14,delivered
2846,218,2025-01-14 07:48:37,shipped
2847,1763,2024-09-30 14:31:07,delivered
2848,3,2024-02-08 18:14:29,shipped
2849,1435,2025-11-13 12:34:01,shipped
2850,2057,2025-05-31 18:34:31,canceled
2851,2297,2024-04-30 10:05:57,canceled
2852,2922,2024-07-29 05:38:02,paid
2853,806,2024-12-01 14:00:37,delivered
2854,331,2024-08-13 20:56:33,paid
2855,1939,2025-12-25 15:09:52,shipped
2856,2780,2025-05-09 19:22:22,shipped
2857,1635,2025-12-03 06:49:00,paid
2858,1071,2025-12-15 17:39:42,shipped
2859,1273,2024-05-14 14:34:58,delivered
2860,2781,2025-11-11 08:33:48,shipped
2861,2369,2024-04-18 02:26:07,delivered
2862,818,2024-07-13 04:43:08,paid
2863,2271,2024-06-03 23:22:53,shipped
2864,351,2024-08-18 22:42:36,delivered
2865,2574,2024-12-24 04:32:26,delivered
2866,1540,2025-08-30 17:05:59,delivered
2867,1790,2024-03-15 14:21:29,paid
2868,1811,2025-06-23 03:35:03,shipped
2869,2807,2025-07-07 11:47:56,shipped
2870,1451,2024-11-28 04:19:52,delivered
2871,1681,2024-12-24 06:57:24,pending
2872,2290,2024-01-21 12:32:38,canceled
2873,1725,2024-03-09 16:26:08,delivered
2874,2520,2025-12-05 08:53:11,shipped
2875,994,2025-03-26 17:59:38,delivered
2876,522,2025-04-27 06:13:25,delivered
2877,2317,2025-11-12 19:28:32,shipped
2878,1609,2024-04-07 19:36:51,shipped
2879,25,2024-12-25 11:21:46,delivered
2880,2122,2024-12-23 11:08:11,delivered
2881,347,2024-02-12 11:32:48,shipped
2882,2662,2024-03-24 03:32:11,shipped
2883,399,2025-09-30 10:04:28,shipped
2884,1973,2025-06-20 09:35:05,shipped
2885,250,2024-04-04 07:51:20,delivered
2886,2763,2025-01-31 18:23:28,delivered
2887,218,2025-06-28 22:15:44,paid
2888,591,2025-03-12 13:21:26,delivered
2889,2029,2024-04-15 22:43:53,paid
2890,2768,2025-05-11 20:16:41,delivered
2891,1233,2025-05-02 23:13:56,shipped
2892,27,2025-09-17 17:47:11,delivered
2893,2818,2024-06-04 21:19:00,paid
2894,1,2024-04-28 20:32:18,delivered
2895,496,2025-02-07 18:11:41,paid
2896,837,2024-03-21 11:22:29,delivered
2897,2072,2024-12-10 17:19:39,shipped
2898,499,2024-08-20 22:59:02,shipped
2899,754,2025-09-29 02:57:32,paid
2900,2240,2024-07-21 03:48:46,delivered
2901,2791,2024-12-07 01:58:25,delivered
2902,2528,2024-04-05 16:32:59,delivered
2903,2606,2024-01-17 19:43:55,paid
2904,2693,2024-07-05 22:38:08,paid
2905,2866,2025-02-28 14:52:22,paid
2906,1968,2024-08-13 06:39:59,shipped
2907,410,2025-04-02 07:21:09,delivered
2908,2735,2024-08-01 17:45:07,shipped
2909,2858,2025-09-13 06:22:53,paid
2910,1708,2025-09-23 20:37:11,shipped
2911,115,2024-08-08 03:22:23,delivered
2912,2312,2024-10-29 11:29:24,pending
2913,1241,2024-01-27 11:21:47,delivered
2914,2692,2025-04-26 11:20:05,delivered
2915,1453,2024-04-18 04:48:21,delivered
2916,2962,2024-12-22 00:15:59,shipped
2917,649,2024-10-04 20:53:59,delivered
2918,2062,2024-06-12 17:13:35,shipped
2919,2893,2025-02-11 19:44:48,shipped
2920,258,2024-05-15 12:51:27,delivered
2921,1442,2025-05-24 11:29:04,delivered
2922,1390,2024-12-22 21:21:37,delivered
2923,574,2024-08-04 04:38:10,delivered
2924,2697,2024-08-23 07:01:20,canceled
2925,280,2025-12-12 14:27:38,delivered
2926,1982,2024-10-19 10:53:32,canceled
2927,2482,2025-05-26 20:07:29,paid
2928,2903,2025-12-21 08:13:02,delivered
2929,2699,2025-02-12 02:47:52,shipped
2930,2859,2024-09-08 17:13:33,delivered
2931,2379,2024-09-27 08:57:54,delivered
2932,1654,2024-02-22 11:35:44,pending
2933,652,2024-06-28 23:16:53,paid
2934,436,2025-01-22 22:07:21,canceled
2935,1952,2024-09-08 09:26:53,delivered
2936,970,2024-03-22 21:23:28,canceled
2937,713,2025-07-19 13:56:42,canceled
2938,1721,2025-12-17 10:19:52,pending
2939,2507,2024-07-13 13:21:26,paid
2940,299,2024-12-08 22:41:12,delivered
2941,2485,2025-05-05 08:10:26,delivered
2942,713,2024-09-06 10:50:30,paid
2943,1842,2024-10-20 07:30:49,paid
2944,2611,2025-03-21 16:01:41,delivered
2945,802,2024-07-15 02:50:48,delivered
2946,2781,2024-08-10 05:05:30,paid
2947,664,2024-12-03 03:31:15,delivered
2948,788,2024-03-07 19:29:50,delivered
2949,2577,2025-06-03 08:41:35,paid
2950,137,2025-09-21 03:39:33,paid
2951,22,2024-10-06 06:42:10,delivered
2952,2328,2025-02-28 13:00:19,delivered
2953,1396,2024-05-23 22:19:24,delivered
2954,2984,2025-05-13 20:04:45,delivered
2955,779,2025-10-08 13:06:53,paid
2956,1941,2025-01-24 00:31:33,shipped
2957,2534,2025-11-29 20:39:46,delivered
2958,565,2025-09-14 14:49:49,pending
2959,1752,2025-04-30 19:37:08,shipped
2960,291,2025-03-18 01:46:12,paid
2961,2119,2024-08-19 15:21:14,paid
2962,2043,2024-06-28 02:12:06,pending
2963,2215,2024-09-14 00:47:31,pending
2964,1188,2025-12-17 08:25:15,delivered
2965,1600,2025-06-30 05:57:53,shipped
2966,647,2024-08-11 17:59:43,paid
2967,2357,2024-07-06 11:59:32,delivered
2968,2504,2025-01-23 09:33:06,shipped
2969,2534,2024-02-13 23:59:56,delivered
2970,455,2025-03-28 15:40:01,delivered
2971,1078,2025-05-22 09:07:37,pending
2972,1385,2024-11-23 07:34:17,shipped
2973,1371,2025-11-20 18:02:32,delivered
2974,571,2024-06-07 15:11:05,delivered
2975,1351,2025-12-18 19:51:24,delivered
2976,256,2024-07-02 00:13:22,delivered
2977,2310,2025-12-03 09:49:07,delivered
2978,145,2024-09-25 15:01:43,canceled
2979,1705,2025-04-09 14:16:47,delivered
2980,331,2025-11-20 08:32:47,delivered
2981,531,2024-07-29 02:38:31,delivered
2982,427,2024-01-28 15:38:01,delivered
2983,923,2025-05-20 03:09:35,shipped
2984,1957,2024-08-23 16:07:40,delivered
2985,933,2024-01-17 15:43:52,canceled
2986,108,2025-08-23 21:11:45,delivered
2987,804,2025-02-18 21:56:46,delivered
2988,1554,2025-06-13 16:18:20,delivered
2989,75,2025-03-05 03:16:16,delivered
2990,1586,2025-08-17 17:20:16,shipped
2991,513,2024-11-29 18:32:10,delivered
2992,2251,2024-04-17 00:13:37,paid
2993,484,2025-11-27 20:01:37,delivered
2994,1507,2024-09-30 05:49:26,paid
2995,1789,2025-12-14 02:02:20,pending
2996,951,2024-03-12 10:49:58,delivered
2997,931,2024-11-16 20:05:55,delivered
2998,2197,2025-03-17 05:11:37,pending
2999,62,2025-11-09 06:40:05,delivered
3000,233,2024-02-29 12:08:42,pending
3001,1797,2024-05-20 06:30:23,shipped
3002,1287,2024-09-28 14:16:26,delivered
3003,1001,2024-08-15 02:58:05,paid
3004,1630,2025-01-06 19:38:24,delivered
3005,2690,2024-02-29 15:43:38,paid
3006,2227,2024-06-08 21:31:35,delivered
3007,1463,2025-11-28 05:13:32,canceled
3008,903,2024-12-10 12:13:08,delivered
3009,1503,2025-08-29 00:08:19,delivered
3010,2678,2024-07-08 16:19:33,delivered
3011,1096,2024-09-04 15:57:41,delivered
3012,2063,2024-03-22 01:45:00,pending
3013,1683,2025-07-01 23:30:15,canceled
3014,1992,2024-08-05 07:32:56,paid
3015,562,2025-10-15 13:18:19,canceled
3016,945,2024-08-24 20:28:43,delivered
3017,864,2024-04-05 08:11:22,shipped
3018,582,2024-01-28 20:37:18,canceled
3019,2861,2024-12-07 23:21:56,delivered
3020,1859,2024-03-29 17:33:45,pending
3021,139,2024-07-28 22:43:50,shipped
3022,1574,2024-08-21 08:06:04,delivered
3023,347,2024-02-16 09:15:44,shipped
3024,2498,2024-10-25 05:05:26,delivered
3025,1568,2024-10-25 18:38:33,delivered
3026,920,2024-06-08 19:05:14,shipped
3027,2704,2024-11-30 20:00:22,delivered
3028,2706,2024-08-25 00:22:20,pending
3029,1425,2025-12-28 23:07:10,pending
3030,2494,2025-08-09 00:29:26,canceled
3031,1076,2025-09-21 08:02:13,delivered
3032,887,2025-08-11 04:12:16,pending
3033,2973,2025-10-06 02:08:37,delivered
3034,1752,2025-08-30 20:57:27,delivered
3035,234,2025-09-19 02:57:55,paid
3036,1590,2025-07-14 05:57:03,canceled
3037,1178,2025-10-28 19:51:45,canceled
3038,2191,2024-12-26 00:18:48,shipped
3039,2946,2025-03-17 09:56:12,delivered
3040,1066,2024-05-06 06:07:49,canceled
3041,1915,2025-08-02 03:37:21,canceled
3042,976,2024-04-12 10:17:07,canceled
3043,1150,2025-09-13 01:25:04,delivered
3044,1124,2024-03-07 10:31:21,canceled
3045,2224,2024-08-17 18:34:34,shipped
3046,1617,2024-01-30 23:40:18,delivered
3047,1482,2024-07-27 17:48:49,delivered
3048,2675,2025-09-21 08:19:54,delivered
3049,51,2024-04-06 13:14:22,shipped
3050,2707,2024-09-06 07:40:33,delivered
3051,733,2024-12-10 17:11:36,delivered
3052,1802,2024-01-07 21:21:42,delivered
3053,1470,2025-01-07 23:43:27,delivered
3054,2280,2024-06-18 04:52:42,shipped
3055,2374,2025-12-30 05:08:20,paid
3056,2500,2025-03-04 07:44:00,shipped
3057,263,2024-12-08 02:23:15,paid
3058,1132,2024-07-20 14:11:28,delivered
3059,522,2024-06-25 15:23:45,delivered
3060,602,2025-11-07 17:04:31,delivered
3061,204,2024-06-29 17:19:44,paid
3062,158,2024-05-23 02:46:16,delivered
3063,1804,2025-03-26 09:56:47,shipped
3064,2267,2025-07-11 04:31:00,paid
3065,2927,2024-07-20 05:07:49,canceled
3066,67,2025-06-10 22:03:55,delivered
3067,1448,2025-02-23 18:33:25,delivered
3068,2460,2024-07-01 07:03:59,shipped
3069,318,2025-01-28 18:00:29,delivered
3070,2094,2024-03-01 03:46:36,paid
3071,1335,2025-03-19 00:23:27,shipped
3072,2790,2024-11-19 02:14:12,paid
3073,1747,2025-11-11 07:05:09,shipped
3074,102,2024-09-10 15:09:24,delivered
3075,1476,2024-09-17 04:35:15,canceled
3076,2671,2024-10-18 01:12:18,delivered
3077,1205,2025-04-28 01:21:41,pending
3078,1509,2024-02-04 15:36:05,shipped
3079,615,2025-12-09 06:32:18,delivered
3080,436,2025-04-18 01:17:38,paid
3081,1283,2025-01-31 17:55:48,delivered
3082,2082,2025-08-31 12:53:10,delivered
3083,1410,2024-06-15 21:26:35,shipped
3084,2387,2024-01-26 07:41:57,delivered
3085,615,2024-10-23 00:01:34,delivered
3086,2660,2024-03-01 22:19:12,canceled
3087,920,2025-03-15 03:51:51,delivered
3088,2353,2025-05-04 14:05:52,delivered
3089,1713,2025-02-22 15:04:48,delivered
3090,2162,2025-09-11 23:37:47,pending
3091,1935,2025-05-27 00:20:12,delivered
3092,1807,2024-09-03 04:10:40,shipped
3093,2357,2024-08-15 15:07:59,canceled
3094,1347,2024-07-07 19:12:55,delivered
3095,1483,2024-06-28 08:06:52,delivered
3096,473,2025-06-22 07:49:10,paid
3097,1680,2024-10-08 01:57:13,paid
3098,2296,2025-01-27 17:52:37,paid
3099,1484,2025-05-22 10:57:09,delivered
3100,944,2024-12-14 17:22:13,delivered
3101,942,2025-03-18 05:18:31,delivered
3102,514,2025-12-20 00:36:52,delivered
3103,1670,2025-06-07 14:13:49,delivered
3104,566,2025-04-15 08:11:21,shipped
3105,1176,2024-09-22 07:21:35,shipped
3106,334,2024-11-13 07:02:38,shipped
3107,608,2025-03-23 09:38:14,delivered
3108,812,2025-11-29 22:50:19,paid
3109,1860,2024-01-13 01:10:09,paid
3110,1715,2024-07-23 13:41:12,delivered
3111,2914,2025-12-23 10:47:23,delivered
3112,414,2024-04-08 04:13:42,delivered
3113,1768,2024-01-19 14:06:53,delivered
3114,300,2024-04-12 19:42:00,delivered
3115,2169,2025-12-14 12:22:26,shipped
3116,1730,2024-10-02 05:53:38,paid
3117,2855,2025-03-08 14:07:43,paid
3118,1202,2024-04-02 10:52:24,shipped
3119,1379,2025-04-04 09:56:56,delivered
3120,442,2025-07-14 22:24:11,pending
3121,1454,2024-12-14 16:00:56,canceled
3122,2584,2024-12-15 08:01:00,delivered
3123,1785,2024-08-12 16:46:39,delivered
3124,2868,2024-04-14 13:13:44,delivered
3125,2965,2025-08-17 22:26:57,delivered
3126,2087,2024-03-06 01:56:57,paid
3127,32,2025-04-06 00:38:06,delivered
3128,2761,2025-05-19 09:46:55,delivered
3129,1313,2024-12-06 15:51:18,paid
3130,2960,2025-04-01 18:37:19,shipped
3131,397,2024-06-29 09:42:22,shipped
3132,1398,2024-02-07 12:09:09,delivered
3133,2152,2025-03-26 08:46:52,delivered
3134,1748,2024-08-09 13:34:46,shipped
3135,1305,2025-08-11 05:05:57,paid
3136,587,2024-02-02 13:42:51,delivered
3137,2995,2024-06-12 15:22:21,delivered
3138,1140,2025-03-22 17:20:45,delivered
3139,1288,2024-03-18 06:11:26,shipped
3140,679,2024-04-02 01:57:08,shipped
3141,1994,2024-12-06 22:00:04,paid
3142,694,2024-08-12 01:38:05,canceled
3143,1063,2025-04-15 19:49:52,delivered
3144,949,2025-06-01 15:13:22,shipped
3145,394,2024-06-09 15:50:06,delivered
3146,2084,2025-08-09 07:41:55,paid
3147,2452,2025-12-02 00:35:21,pending
3148,2212,2025-02-21 19:28:46,delivered
3149,28,2025-01-14 07:48:00,delivered
3150,106,2024-10-14 00:44:07,paid
3151,2340,2024-11-27 06:35:02,delivered
3152,2134,2024-04-08 00:08:29,delivered
3153,1209,2025-12-14 00:40:14,paid
3154,2894,2025-12-14 22:49:31,delivered
3155,1821,2025-11-21 09:55:10,delivered
3156,1078,2024-03-08 11:15:32,delivered
3157,1141,2025-07-22 06:38:29,delivered
3158,1449,2025-09-16 04:57:20,paid
3159,912,2025-07-18 23:00:10,paid
3160,642,2025-01-28 20:17:12,shipped
3161,1858,2025-05-04 19:40:56,delivered
3162,2753,2025-08-26 13:10:45,paid
3163,2818,2024-09-01 12:28:56,canceled
3164,158,2024-12-02 14:44:40,paid
3165,2889,2025-09-08 20:54:45,delivered
3166,780,2025-10-15 13:24:41,delivered
3167,2565,2024-01-28 16:18:23,canceled
3168,2570,2024-01-07 04:34:57,paid
3169,2402,2024-10-19 05:02:42,delivered
3170,902,2025-06-07 00:06:34,paid
3171,1926,2024-04-27 14:55:03,delivered
3172,767,2025-07-23 18:33:44,delivered
3173,540,2024-06-03 05:40:06,delivered
3174,364,2025-02-05 00:38:44,delivered
3175,878,2024-01-03 11:36:34,delivered
3176,2010,2025-03-09 04:58:27,delivered
3177,2909,2024-05-18 08:18:17,pending
3178,2818,2024-07-23 08:03:04,delivered
3179,2585,2025-03-29 12:39:55,paid
3180,1429,2025-01-11 02:45:30,delivered
3181,738,2025-11-12 21:02:57,shipped
3182,950,2025-11-10 15:54:38,shipped
3183,1987,2025-01-15 18:23:59,delivered
3184,1607,2025-04-09 08:35:04,shipped
3185,1971,2024-08-17 10:58:34,paid
3186,461,2025-11-15 05:04:35,canceled
3187,1177,2024-11-21 21:47:58,canceled
3188,1333,2024-07-11 03:48:01,delivered
3189,475,2024-05-16 20:30:08,delivered
3190,1307,2025-05-28 02:42:58,paid
3191,2855,2024-11-05 04:55:21,delivered
3192,1982,2025-10-14 12:59:14,delivered
3193,2004,2025-04-11 20:32:52,shipped
3194,962,2024-01-23 11:54:03,shipped
3195,2079,2024-06-16 01:52:10,canceled
3196,1676,2024-02-17 05:27:17,delivered
3197,1324,2024-07-22 04:40:31,delivered
3198,1685,2024-10-30 23:49:19,delivered
3199,1742,2024-11-05 15:55:29,shipped
3200,224,2024-07-27 09:47:44,delivered
3201,897,2024-09-20 23:06:20,delivered
3202,187,2024-08-27 15:03:19,delivered
3203,907,2025-03-20 16:16:46,delivered
3204,2196,2024-06-09 03:51:42,delivered
3205,452,2025-04-21 08:48:52,delivered
3206,530,2025-04-14 21:17:39,delivered
3207,2959,2024-01-17 09:39:44,delivered
3208,370,2025-08-29 04:20:07,delivered
3209,1445,2025-08-18 14:58:18,delivered
3210,260,2025-05-23 16:48:34,pending
3211,863,2024-10-08 05:59:28,delivered
3212,644,2025-10-13 00:13:50,delivered
3213,2941,2024-06-27 03:06:15,shipped
3214,662,2025-12-08 07:49:00,shipped
3215,1694,2024-06-16 11:21:24,delivered
3216,1019,2024-01-11 14:17:04,pending
3217,83,2025-08-09 12:29:26,canceled
3218,420,2025-01-24 12:37:29,shipped
3219,1987,2024-02-02 20:15:09,paid
3220,1235,2024-01-19 19:56:51,paid
3221,2819,2024-07-11 02:10:08,pending
3222,507,2025-09-23 11:20:27,delivered
3223,2685,2024-11-07 06:32:20,paid
3224,1106,2025-10-31 12:32:26,paid
3225,303,2025-01-26 20:44:30,delivered
3226,1702,2024-01-16 15:42:04,pending
3227,2219,2025-04-14 19:37:43,canceled
3228,392,2025-07-25 13:40:27,delivered
3229,1603,2024-05-30 21:43:03,delivered
3230,1279,2025-09-01 13:12:21,shipped
3231,2099,2025-07-31 11:32:03,pending
3232,1123,2024-12-22 10:37:16,paid
3233,1083,2025-05-24 13:40:17,delivered
3234,1543,2024-08-14 05:04:55,shipped
3235,911,2024-11-11 14:33:12,delivered
3236,1980,2024-08-08 22:01:43,canceled
3237,2185,2025-01-28 11:35:14,paid
3238,71,2025-01-21 01:24:06,delivered
3239,1527,2025-08-15 09:45:56,delivered
3240,444,2024-12-17 06:55:49,paid
3241,102,2024-11-04 15:06:54,delivered
3242,1832,2024-10-14 05:58:29,delivered
3243,447,2025-05-14 07:00:23,shipped
3244,589,2025-09-20 21:32:37,delivered
3245,343,2024-03-15 02:10:49,delivered
3246,851,2025-11-02 17:33:25,canceled
3247,2431,2024-07-13 03:45:39,paid
3248,1652,2025-04-23 20:10:40,delivered
3249,2144,2025-07-15 14:18:03,delivered
3250,953,2024-02-15 18:35:23,delivered
3251,1033,2024-11-15 21:36:01,shipped
3252,1384,2025-10-10 00:54:57,paid
3253,1317,2025-06-19 03:50:46,delivered
3254,1666,2025-11-07 20:35:37,pending
3255,2828,2024-06-11 12:13:16,delivered
3256,2002,2025-02-27 18:30:40,delivered
3257,2671,2024-07-02 02:29:59,shipped
3258,2904,2025-01-10 03:42:15,delivered
3259,334,2025-12-16 12:58:45,paid
3260,2865,2024-03-01 04:47:15,shipped
3261,56,2024-05-05 21:38:04,delivered
